,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hong Kong,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Macau,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Taiwan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang
2021-06-07,1004,1065,598,631,194,2564,275,147,188,1317,1612,1316,11865,68159,1051,390,729,937,573,426,51,76,18,618,883,2130,253,1041,11491,395,1,980,361,1368
2021-06-08,1004,1067,598,632,194,2573,275,147,188,1317,1612,1316,11868,68159,1051,390,729,937,573,426,51,76,18,618,883,2132,253,1043,11694,395,1,980,361,1368
2021-06-09,1004,1067,598,632,194,2582,275,147,188,1317,1612,1316,11872,68159,1051,390,729,937,573,426,52,76,18,620,883,2139,253,1044,11968,395,1,980,362,1369
2021-06-10,1004,1068,598,635,194,2593,275,147,188,1317,1612,1316,11874,68159,1051,390,730,937,573,426,52,76,18,620,883,2141,253,1046,12222,395,1,980,363,1370
2021-06-11,1004,1069,598,636,194,2605,275,147,188,1317,1612,1316,11874,68159,1051,390,734,937,573,426,52,76,18,621,883,2149,253,1047,12500,396,1,980,369,1370
2021-06-12,1004,1069,598,637,194,2618,275,147,188,1317,1612,1316,11877,68159,1051,390,735,937,573,426,52,76,18,622,883,2155,253,1050,12746,398,1,980,374,1372
2021-06-13,1004,1070,598,637,194,2625,275,147,188,1317,1612,1316,11877,68159,1051,393,736,937,573,426,52,76,18,622,883,2160,253,1054,12921,398,1,980,376,1372
2021-06-14,1004,1071,598,638,194,2635,275,147,188,1317,1612,1316,11878,68159,1051,393,736,937,573,426,52,76,18,622,883,2165,253,1055,13106,398,1,980,377,1373
2021-06-15,1004,1071,598,638,194,2650,275,147,188,1317,1612,1316,11880,68159,1051,393,738,937,573,426,52,76,18,622,883,2168,253,1056,13241,398,1,980,377,1373
2021-06-16,1004,1072,598,641,194,2657,275,147,188,1317,1612,1316,11881,68160,1051,393,739,937,573,426,52,76,18,622,883,2170,253,1057,13409,398,1,980,380,1373
2021-06-17,1004,1072,598,646,194,2666,275,147,188,1317,1612,1316,11881,68160,1051,393,739,937,573,426,52,76,18,622,883,2173,253,1057,13584,399,1,980,382,1376
2021-06-18,1004,1073,598,650,194,2680,275,147,188,1317,1612,1316,11884,68160,1051,393,739,937,573,426,53,76,18,624,883,2179,253,1057,13771,399,1,980,384,1377
2021-06-19,1004,1073,598,651,194,2692,275,147,188,1317,1612,1316,11885,68160,1051,393,739,937,573,426,53,76,18,624,883,2182,253,1058,13896,399,1,980,388,1379
2021-06-20,1004,1075,598,652,194,2699,275,147,188,1317,1612,1317,11886,68160,1051,393,740,937,573,426,53,76,18,624,883,2183,253,1059,14005,399,1,980,391,1379
2021-06-21,1004,1075,598,659,194,2706,275,147,188,1317,1612,1317,11889,68160,1051,394,740,937,573,426,53,76,18,624,883,2184,253,1064,14080,399,1,980,391,1383
2021-06-22,1004,1075,598,660,194,2709,275,147,188,1317,1612,1317,11896,68160,1051,394,742,937,573,426,53,76,18,624,883,2190,253,1076,14157,399,1,980,391,1383
2021-06-23,1004,1075,598,661,194,2717,275,147,188,1317,1612,1317,11898,68160,1051,394,742,937,573,427,53,76,18,624,883,2190,253,1079,14260,399,1,980,394,1383
2021-06-24,1004,1076,598,661,195,2723,275,147,188,1317,1612,1317,11905,68160,1052,394,742,937,573,427,53,76,18,624,883,2196,253,1084,14389,400,1,980,396,1384
2021-06-25,1004,1076,598,665,195,2727,275,147,188,1317,1612,1317,11909,68160,1054,394,742,937,573,427,53,76,18,624,883,2199,253,1090,14465,400,1,980,401,1385
2021-06-26,1004,1077,598,669,195,2728,275,147,188,1317,1612,1317,11911,68160,1054,394,742,937,573,427,53,76,18,624,883,2200,253,1091,14545,401,1,980,406,1385
2021-06-27,1004,1079,598,672,195,2733,275,147,188,1317,1612,1317,11917,68160,1056,394,742,937,573,427,53,76,18,624,883,2201,253,1095,14634,401,1,980,411,1385
2021-06-28,1006,1078,598,675,195,2736,275,147,188,1317,1612,1317,11920,68160,1056,394,742,937,573,427,54,76,18,626,883,2202,253,1097,14694,401,1,980,415,1386
2021-06-29,1006,1078,598,677,195,2737,275,147,188,1317,1612,1317,11921,68162,1057,394,742,937,573,427,54,76,18,626,883,2202,253,1098,14748,401,1,980,417,1386
2021-06-30,1008,1078,598,680,195,2737,275,147,188,1317,1612,1317,11923,68162,1057,394,742,937,573,427,54,76,18,627,883,2204,253,1100,14804,401,1,980,419,1386
2021-07-01,1008,1078,598,685,195,2745,275,147,188,1317,1612,1317,11927,68162,1057,394,743,937,573,428,54,76,18,627,883,2207,253,1100,14853,401,1,980,419,1386
2021-07-02,1008,1078,598,686,195,2748,275,147,188,1317,1612,1317,11938,68162,1061,394,743,937,573,428,54,76,18,628,883,2211,253,1106,14911,401,1,980,423,1386
2021-07-03,1008,1078,598,688,195,2751,276,147,188,1317,1612,1317,11939,68162,1061,394,743,937,573,429,55,76,18,628,883,2212,253,1107,14991,402,1,980,427,1386
2021-07-04,1008,1078,598,688,195,2756,276,147,188,1317,1612,1317,11942,68162,1061,394,743,937,573,429,55,76,18,629,883,2218,253,1109,15030,402,1,980,435,1386
2021-07-05,1008,1078,601,689,195,2759,276,147,188,1317,1612,1317,11943,68162,1061,394,743,937,573,430,55,76,18,629,883,2222,253,1109,15061,402,1,980,446,1386
2021-07-06,1008,1078,601,690,195,2764,276,147,188,1317,1612,1318,11944,68187,1061,394,744,937,573,430,55,76,18,631,883,2226,253,1110,15088,404,1,980,461,1386
2021-07-07,1008,1078,601,692,195,2766,276,147,188,1317,1612,1320,11945,68187,1061,394,744,937,573,430,55,76,18,631,883,2234,253,1111,15128,404,1,980,463,1386
2021-07-08,1008,1078,601,692,195,2769,276,147,188,1317,1612,1320,11948,68187,1061,394,744,937,573,430,55,76,18,631,883,2237,253,1111,15149,404,1,980,480,1386
2021-07-09,1008,1078,601,692,195,2770,276,147,188,1317,1612,1320,11949,68187,1061,394,744,937,573,430,55,76,18,634,883,2243,253,1114,15185,406,1,980,491,1386
2021-07-10,1008,1078,601,692,195,2770,276,147,188,1317,1612,1320,11950,68187,1061,394,744,937,573,430,55,76,18,634,883,2243,253,1114,15218,406,1,980,491,1386
2021-07-11,1008,1078,601,696,195,2774,277,147,188,1317,1612,1321,11951,68187,1061,397,745,937,573,430,55,76,18,635,883,2247,253,1118,15249,406,1,980,519,1386
2021-07-12,1008,1079,601,698,195,2777,277,147,188,1317,1612,1324,11951,68188,1063,397,747,937,573,430,55,76,18,636,883,2252,253,1119,15273,407,1,980,526,1386
2021-07-13,1008,1079,601,699,195,2779,277,147,188,1317,1612,1324,11952,68188,1063,397,748,937,573,431,55,76,18,637,883,2257,253,1120,15302,408,1,980,537,1386
2021-07-14,1008,1079,601,700,195,2791,277,147,188,1317,1612,1324,11955,68188,1063,397,748,937,573,431,55,76,18,637,883,2257,253,1121,15328,408,1,980,549,1388
2021-07-15,1008,1079,601,700,195,2795,277,147,188,1317,1612,1325,11955,68188,1063,397,750,937,573,431,55,76,18,638,883,2263,253,1122,15346,412,1,980,564,1390
2021-07-16,1008,1079,601,704,195,2796,277,147,188,1317,1612,1325,11956,68188,1068,397,750,937,573,431,55,76,18,640,883,2266,253,1122,15378,412,1,980,577,1392
2021-07-17,1008,1083,601,708,195,2800,277,147,188,1317,1612,1325,11956,68189,1068,398,751,937,573,431,55,76,18,642,883,2267,253,1125,15390,412,1,980,589,1392
2021-07-18,1008,1084,601,709,196,2808,277,147,188,1317,1612,1326,11958,68189,1068,399,751,937,573,431,55,76,18,645,883,2271,253,1125,15408,412,1,980,599,1393
2021-07-19,1008,1085,601,710,196,2812,277,147,188,1317,1612,1326,11958,68192,1068,399,751,937,573,431,55,76,18,645,883,2274,253,1126,15429,415,1,980,648,1393
2021-07-20,1008,1085,601,710,196,2812,277,147,188,1317,1612,1326,11965,68192,1068,399,751,937,573,431,55,76,18,645,883,2274,253,1126,15453,415,1,980,648,1393
2021-07-21,1008,1085,601,711,197,2820,277,147,188,1317,1612,1326,11970,68192,1069,399,764,937,573,431,56,76,18,653,883,2278,253,1132,15478,415,1,980,678,1393
2021-07-22,1008,1085,601,711,197,2834,277,147,188,1317,1612,1326,11971,68193,1069,399,776,937,573,431,56,76,18,655,883,2281,253,1134,15511,416,1,980,691,1393
2021-07-23,1008,1085,601,715,197,2839,277,147,188,1317,1612,1327,11973,68194,1069,399,788,937,573,431,56,76,18,655,883,2283,253,1138,15535,417,1,980,696,1393
2021-07-24,1008,1085,601,719,198,2845,277,147,188,1317,1612,1328,11975,68194,1071,401,790,937,573,432,58,76,18,655,883,2287,253,1139,15558,418,1,980,703,1393
2021-07-25,1008,1086,601,724,198,2853,277,147,188,1317,1612,1330,11978,68194,1071,403,829,937,573,433,59,76,18,655,883,2287,253,1139,15571,418,1,980,721,1393
2021-07-26,1008,1086,601,724,198,2866,277,147,188,1317,1612,1330,11978,68194,1071,403,863,937,573,433,59,76,18,655,883,2291,253,1140,15582,418,1,980,740,1393
2021-07-27,1008,1087,601,727,199,2869,277,147,188,1317,1612,1330,11979,68195,1071,403,911,937,573,435,59,76,18,656,884,2292,253,1145,15599,419,1,980,758,1393
2021-07-28,1008,1088,601,730,199,2872,277,147,188,1317,1612,1331,11980,68195,1071,403,931,937,574,435,59,76,18,656,884,2292,253,1149,15619,419,1,980,774,1393
2021-07-29,1008,1089,603,733,199,2881,277,147,188,1317,1612,1331,11982,68195,1073,403,949,937,574,436,59,76,18,656,885,2299,253,1150,15637,419,1,980,795,1393
2021-07-30,1008,1089,603,736,199,2882,277,147,188,1317,1612,1331,11984,68195,1079,403,968,937,574,437,59,76,18,656,885,2307,253,1151,15662,422,1,980,804,1395
2021-07-31,1008,1089,603,737,199,2884,277,147,189,1317,1612,1345,11984,68196,1083,405,998,937,574,437,59,77,18,656,886,2312,253,1152,15674,425,1,980,814,1396
2021-08-01,1008,1095,603,741,199,2886,277,147,189,1317,1612,1347,11987,68198,1090,408,1041,937,574,437,59,77,18,659,889,2314,253,1154,15688,425,1,980,831,1396
2021-08-02,1008,1096,603,743,199,2892,277,147,189,1317,1612,1349,11990,68201,1096,408,1088,937,574,437,59,77,18,661,890,2318,253,1157,15702,428,1,980,841,1396
2021-08-03,1008,1096,603,748,199,2894,277,147,189,1317,1612,1352,11994,68210,1111,408,1126,937,574,438,63,77,18,661,896,2320,254,1158,15721,429,1,980,851,1398
2021-08-04,1008,1099,603,751,199,2896,277,147,189,1317,1612,1355,11996,68211,1120,408,1166,937,574,438,63,77,18,661,900,2329,254,1158,15742,429,1,980,862,1398
2021-08-05,1008,1099,603,751,199,2909,277,147,190,1317,1612,1356,12002,68217,1129,409,1227,937,574,438,63,77,18,663,908,2337,254,1160,15753,430,1,980,873,1398
2021-08-06,1008,1099,603,751,199,2912,277,147,190,1317,1612,1360,12004,68226,1138,409,1281,937,574,438,63,77,18,663,908,2346,254,1162,15765,435,1,980,884,1399
2021-08-07,1008,1099,603,751,199,2915,277,147,190,1317,1612,1384,12011,68232,1144,409,1319,937,574,438,63,77,18,663,908,2352,254,1164,15775,435,1,980,895,1399
2021-08-08,1008,1102,603,751,199,2923,277,147,190,1317,1612,1425,12013,68235,1156,410,1357,937,574,438,63,77,18,664,908,2360,254,1165,15782,435,1,980,903,1400
2021-08-09,1008,1102,603,754,199,2931,277,147,190,1317,1612,1462,12015,68250,1162,410,1407,937,574,438,63,77,18,665,908,2369,254,1168,15790,435,1,980,914,1400
2021-08-10,1008,1103,603,754,199,2933,277,147,190,1317,1612,1469,12019,68264,1167,410,1461,937,574,438,63,77,18,665,909,2373,254,1171,15798,436,1,980,921,1412
2021-08-11,1008,1103,603,755,199,2938,280,147,190,1317,1612,1472,12020,68274,1174,410,1499,937,574,438,63,77,18,665,909,2378,254,1172,15814,436,1,980,929,1412
2021-08-12,1008,1103,603,755,199,2947,287,147,190,1317,1612,1503,12025,68278,1176,410,1525,937,574,439,63,77,18,666,910,2383,254,1174,15820,436,1,980,939,1412
2021-08-13,1008,1103,603,766,199,2950,287,147,190,1317,1612,1507,12030,68282,1179,410,1543,937,574,440,63,77,18,667,914,2388,254,1178,15836,438,1,980,945,1412
2021-08-14,1008,1103,603,767,199,2963,287,147,190,1317,1612,1512,12032,68282,1180,410,1561,937,574,440,63,77,18,667,917,2394,254,1178,15843,441,1,980,948,1412
2021-08-15,1008,1105,603,771,199,2968,287,147,190,1317,1613,1518,12033,68282,1181,410,1567,937,574,441,63,77,18,667,922,2396,255,1178,15852,442,1,980,959,1417
2021-08-16,1008,1105,603,771,199,2977,289,147,190,1317,1613,1518,12036,68285,1181,410,1570,937,574,441,63,77,18,668,923,2403,255,1179,15862,442,1,980,974,1417
2021-08-17,1008,1107,603,773,199,2978,289,147,190,1317,1613,1518,12039,68286,1181,410,1576,937,574,441,63,77,18,668,923,2408,255,1179,15880,445,1,980,982,1417
2021-08-18,1008,1108,603,777,199,2988,289,147,190,1317,1613,1519,12042,68286,1181,411,1579,937,574,441,63,77,18,668,923,2414,255,1180,15891,456,1,980,989,1418
2021-08-19,1008,1110,603,779,199,2997,289,147,190,1317,1614,1521,12047,68286,1181,411,1582,937,574,443,63,77,18,668,923,2416,255,1181,15897,457,1,980,997,1418
2021-08-20,1008,1112,603,780,199,3001,289,147,190,1317,1614,1521,12049,68287,1181,412,1583,937,574,443,63,77,18,668,923,2420,255,1181,15906,458,1,980,1000,1420
2021-08-21,1008,1113,603,780,199,3007,289,147,190,1317,1614,1522,12052,68289,1181,412,1584,937,574,443,63,77,18,668,923,2432,255,1182,15916,459,1,980,1007,1420
2021-08-22,1008,1115,603,780,199,3012,289,147,190,1317,1614,1523,12057,68289,1181,412,1584,937,574,443,63,77,18,668,923,2436,256,1183,15926,462,1,980,1010,1421
2021-08-23,1008,1115,603,782,199,3020,289,147,190,1317,1614,1524,12062,68289,1181,412,1584,937,574,443,63,77,18,669,923,2445,256,1185,15932,463,1,980,1014,1428
2021-08-24,1008,1115,603,782,199,3023,289,147,190,1317,1614,1525,12069,68289,1181,412,1586,937,574,443,63,77,18,669,923,2451,256,1185,15938,464,1,980,1021,1428
2021-08-25,1008,1115,603,783,199,3032,289,147,190,1317,1614,1525,12074,68289,1181,412,1586,937,574,444,63,77,18,669,923,2454,256,1185,15939,465,1,980,1031,1429
2021-08-26,1008,1115,603,783,199,3040,289,147,190,1317,1615,1527,12077,68290,1181,412,1587,937,574,445,63,77,18,669,923,2462,256,1186,15947,466,1,980,1039,1429
2021-08-27,1008,1115,603,784,199,3043,289,147,190,1317,1615,1528,12094,68290,1181,412,1587,937,574,446,63,77,18,669,923,2466,258,1187,15954,466,1,980,1047,1429
2021-08-28,1008,1115,603,785,199,3046,289,147,190,1317,1615,1528,12100,68290,1181,412,1589,937,574,446,63,77,18,669,923,2471,258,1188,15960,470,1,980,1064,1429
2021-08-29,1008,1115,603,786,199,3055,289,147,190,1317,1615,1528,12107,68290,1181,412,1589,937,574,446,63,77,18,669,924,2476,259,1188,15983,472,1,980,1067,1430
2021-08-30,1008,1116,603,788,199,3059,289,147,190,1317,1615,1528,12110,68290,1181,412,1589,937,574,446,63,77,18,669,925,2480,259,1190,15991,473,1,980,1089,1430
2021-08-31,1008,1117,603,789,199,3065,290,147,190,1317,1615,1528,12112,68290,1181,412,1589,937,574,446,63,77,18,669,925,2483,259,1190,15995,475,1,980,1093,1431
2021-09-01,1008,1117,603,790,199,3074,290,147,190,1317,1615,1528,12113,68291,1181,412,1590,937,574,446,63,77,18,669,925,2489,259,1190,16001,475,1,980,1102,1432
2021-09-02,1008,1117,603,790,199,3079,290,147,190,1317,1616,1530,12113,68291,1181,412,1590,937,574,446,63,77,18,670,925,2497,259,1191,16006,475,1,980,1111,1433
2021-09-03,1008,1117,603,792,199,3083,290,147,190,1317,1616,1531,12112,68291,1181,412,1591,937,574,446,63,77,18,670,925,2505,259,1191,16012,476,1,980,1118,1437
2021-09-04,1008,1118,603,792,199,3087,290,147,190,1317,1616,1531,12113,68291,1181,414,1591,937,574,446,63,77,18,670,925,2514,259,1192,16013,478,1,980,1127,1437
2021-09-05,1008,1118,603,793,199,3094,291,147,190,1317,1616,1532,12121,68291,1181,414,1591,937,574,446,63,77,18,670,925,2516,259,1194,16019,478,1,980,1131,1437
2021-09-06,1008,1118,603,797,199,3096,291,147,190,1317,1616,1532,12123,68291,1181,414,1591,937,574,448,63,77,18,670,926,2520,259,1194,16035,478,1,980,1153,1438
2021-09-07,1008,1118,603,797,199,3100,291,147,190,1317,1616,1532,12129,68291,1181,414,1591,937,574,448,63,77,18,670,926,2526,259,1194,16047,478,1,980,1162,1438
2021-09-08,1008,1118,603,799,199,3104,291,147,190,1317,1616,1532,12131,68292,1181,414,1591,937,574,448,63,77,18,670,926,2528,259,1195,16056,478,1,980,1179,1439
2021-09-09,1008,1118,603,800,199,3109,292,147,190,1317,1616,1532,12133,68292,1181,414,1592,937,574,448,63,77,18,670,927,2532,259,1195,16062,478,1,980,1183,1439
2021-09-10,1008,1118,603,803,199,3111,292,147,190,1317,1616,1535,12138,68292,1181,414,1592,937,574,448,63,77,18,670,927,2534,260,1196,16069,478,1,980,1196,1439
2021-09-11,1008,1118,603,824,199,3117,292,147,190,1317,1616,1536,12142,68292,1181,416,1592,937,574,449,63,77,18,670,927,2537,260,1196,16074,479,1,980,1207,1439
2021-09-12,1008,1118,603,846,199,3120,292,147,190,1317,1616,1536,12145,68292,1181,416,1592,937,574,449,63,77,18,671,927,2542,260,1197,16088,479,1,980,1224,1439
2021-09-13,1008,1119,603,906,199,3128,292,147,190,1317,1616,1536,12146,68292,1181,416,1592,937,574,449,63,77,18,671,928,2548,260,1199,16093,479,1,980,1238,1439
2021-09-14,1008,1119,603,957,199,3132,292,147,190,1317,1616,1537,12148,68292,1181,416,1592,937,574,449,63,77,18,671,928,2550,260,1199,16098,480,1,980,1251,1440
2021-09-15,1008,1119,603,1005,199,3135,292,147,190,1317,1616,1537,12149,68292,1181,416,1592,937,574,449,63,77,18,671,929,2552,260,1201,16103,480,1,980,1274,1441
2021-09-16,1008,1119,603,1066,199,3137,292,147,190,1317,1616,1539,12149,68292,1181,416,1592,937,574,449,63,77,18,671,929,2553,260,1201,16115,480,1,980,1291,1442
2021-09-17,1008,1119,603,1097,199,3140,292,147,190,1317,1616,1539,12152,68292,1181,416,1592,937,574,450,63,77,18,671,929,2555,260,1201,16123,480,1,980,1300,1442
2021-09-18,1008,1119,603,1140,199,3142,295,147,190,1317,1616,1539,12157,68295,1181,416,1592,937,574,450,63,77,18,671,929,2557,260,1204,16129,481,1,980,1309,1442
2021-09-19,1008,1119,603,1169,199,3142,297,147,190,1317,1616,1539,12160,68295,1181,416,1592,937,574,450,63,77,18,671,930,2561,260,1206,16141,481,1,980,1318,1444
2021-09-20,1008,1119,603,1213,199,3145,297,147,190,1317,1618,1539,12165,68295,1181,416,1595,937,574,450,63,77,18,671,930,2567,260,1206,16147,481,1,980,1330,1446
2021-09-21,1008,1119,603,1228,199,3147,297,147,190,1317,1621,1539,12166,68295,1181,416,1595,937,574,450,63,77,18,671,930,2573,260,1207,16152,481,1,980,1344,1446
2021-09-22,1008,1119,603,1248,199,3149,297,147,190,1317,1629,1539,12167,68297,1181,416,1595,937,574,451,63,77,18,671,930,2575,260,1207,16159,484,1,980,1349,1446
2021-09-23,1008,1119,603,1264,199,3150,297,147,190,1317,1644,1539,12169,68297,1181,416,1595,937,574,451,63,77,18,671,930,2584,260,1207,16168,484,1,980,1362,1446
2021-09-24,1008,1120,603,1267,199,3159,298,147,190,1317,1652,1539,12176,68298,1181,416,1595,937,574,452,65,77,18,671,930,2590,260,1207,16176,485,1,980,1369,1446
2021-09-25,1008,1120,603,1272,199,3163,298,147,190,1317,1656,1540,12185,68298,1181,418,1595,937,574,452,66,77,18,671,931,2592,260,1207,16181,485,1,980,1379,1446
2021-09-26,1008,1123,603,1274,199,3164,298,147,190,1317,1667,1540,12193,68298,1181,418,1596,937,574,453,66,77,18,671,932,2593,260,1207,16189,486,1,980,1391,1447
2021-09-27,1008,1123,603,1276,199,3167,298,147,190,1317,1678,1540,12196,68298,1182,418,1598,937,574,453,67,77,18,671,932,2593,260,1207,16198,487,1,980,1402,1447
2021-09-28,1008,1123,603,1281,199,3168,298,147,190,1317,1686,1540,12209,68298,1182,418,1599,937,574,453,71,77,18,671,932,2595,260,1207,16205,487,1,980,1410,1447
2021-09-29,1008,1123,603,1282,199,3171,298,147,190,1317,1692,1540,12214,68298,1182,418,1599,937,574,455,71,77,18,671,933,2598,260,1207,16216,487,1,980,1415,1448
2021-09-30,1008,1124,603,1282,199,3177,298,147,190,1317,1702,1540,12217,68298,1183,419,1599,937,574,455,71,77,18,671,933,2603,260,1208,16223,487,1,980,1424,1448
2021-10-01,1008,1124,603,1282,199,3180,298,147,190,1317,1704,1542,12221,68298,1187,419,1599,937,574,456,71,77,18,672,933,2612,260,1209,16234,490,1,980,1438,1449
2021-10-02,1008,1124,603,1287,199,3183,298,147,190,1317,1705,1542,12226,68298,1187,419,1599,937,575,457,71,77,18,672,934,2619,260,1209,16244,490,1,980,1447,1449
2021-10-03,1008,1125,603,1287,199,3187,299,147,190,1318,1708,1542,12226,68298,1189,420,1599,937,575,457,71,77,18,672,937,2622,260,1209,16250,490,1,980,1454,1450
2021-10-04,1008,1125,603,1289,199,3191,299,147,190,1318,1709,1542,12230,68298,1189,420,1599,937,576,457,74,77,18,675,941,2628,260,1209,16255,490,1,980,1459,1450
2021-10-05,1008,1125,603,1290,199,3191,301,147,190,1318,1711,1542,12237,68298,1189,420,1600,937,577,457,75,77,18,675,942,2632,260,1209,16262,490,1,981,1472,1450
2021-10-06,1008,1126,603,1290,199,3191,301,147,190,1318,1711,1542,12243,68299,1189,420,1600,937,577,457,75,77,18,675,945,2636,260,1211,16267,490,1,981,1485,1451
2021-10-07,1008,1126,603,1290,199,3193,301,147,190,1318,1711,1543,12251,68299,1189,420,1600,937,577,457,75,77,18,675,947,2644,260,1212,16271,492,1,981,1491,1451
2021-10-08,1008,1126,603,1291,199,3193,304,147,190,1318,1711,1543,12253,68299,1191,420,1600,937,577,459,77,77,18,676,948,2646,260,1212,16283,494,1,981,1494,1451
2021-10-09,1008,1126,603,1292,199,3193,305,147,190,1318,1711,1544,12230,68299,1191,420,1600,937,577,460,77,77,18,676,950,2652,260,1213,16287,494,1,981,1504,1452
2021-10-10,1008,1126,603,1292,199,3195,306,147,190,1318,1711,1544,12261,68299,1191,421,1600,937,577,460,77,77,18,676,954,2655,260,1213,16294,494,1,981,1518,1452
2021-10-11,1008,1126,603,1293,199,3195,306,147,190,1318,1711,1544,12268,68299,1191,421,1600,937,577,461,77,77,18,677,954,2658,260,1214,16305,494,1,981,1523,1452
2021-10-12,1008,1127,603,1294,199,3197,314,147,190,1318,1711,1544,12272,68299,1191,421,1600,937,577,461,77,77,18,677,955,2660,260,1214,16309,495,1,981,1528,1453
2021-10-13,1008,1127,603,1294,199,3199,316,147,190,1319,1715,1545,12275,68300,1191,422,1600,937,577,462,77,77,18,677,957,2661,260,1214,16313,498,1,981,1534,1454
2021-10-14,1008,1127,603,1294,199,3199,317,147,190,1318,1711,1547,12276,68300,1191,422,1600,937,577,462,77,77,18,678,957,2662,260,1214,16321,500,1,981,1537,1454
2021-10-15,1008,1127,603,1294,199,3199,317,147,190,1318,1711,1550,12285,68303,1191,422,1600,937,577,462,77,77,18,679,957,2666,260,1214,16325,500,1,981,1538,1456
2021-10-16,1008,1128,603,1294,199,3199,320,147,190,1318,1712,1550,12291,68303,1191,423,1600,937,577,463,77,77,18,680,958,2671,260,1218,16336,500,1,981,1540,1457
2021-10-17,1008,1128,603,1294,199,3201,320,147,190,1318,1712,1550,12294,68303,1191,423,1600,937,577,463,77,77,18,687,962,2677,260,1220,16337,500,1,981,1546,1457
2021-10-18,1008,1128,603,1295,200,3204,320,147,190,1318,1712,1550,12299,68303,1194,425,1600,937,577,463,77,78,18,688,962,2682,260,1220,16337,500,1,981,1550,1457
2021-10-19,1008,1129,603,1296,204,3207,320,148,190,1318,1712,1551,12301,68303,1194,433,1600,937,577,463,77,79,18,690,962,2689,260,1220,16343,500,1,981,1551,1457
2021-10-20,1008,1129,603,1296,209,3208,320,148,190,1318,1712,1552,12305,68305,1194,435,1600,937,577,463,77,83,18,690,962,2695,260,1220,16347,500,1,981,1551,1457
2021-10-21,1008,1130,603,1296,218,3209,323,149,190,1318,1712,1553,12311,68305,1194,451,1600,937,577,464,77,85,19,694,964,2697,260,1220,16349,500,1,981,1555,1457
2021-10-22,1008,1136,603,1298,235,3210,325,149,190,1318,1712,1553,12313,68305,1194,457,1600,937,577,465,77,88,19,694,965,2700,260,1220,16357,501,1,981,1557,1457
2021-10-23,1008,1141,603,1298,241,3211,326,149,190,1319,1713,1553,12319,68305,1195,464,1600,937,577,465,77,94,19,696,965,2704,260,1220,16364,501,1,981,1558,1465
2021-10-24,1008,1143,603,1298,245,3211,327,153,190,1321,1713,1553,12323,68305,1197,483,1600,937,577,465,77,94,19,697,966,2705,260,1220,16368,502,1,981,1558,1465
2021-10-25,1008,1147,603,1299,251,3215,329,153,190,1321,1713,1555,12327,68305,1197,499,1600,937,577,465,77,97,19,697,968,2707,260,1221,16376,502,1,981,1558,1465
2021-10-26,1008,1150,603,1300,255,3217,330,158,190,1321,1713,1555,12330,68305,1197,531,1600,937,577,466,77,99,19,697,973,2709,260,1221,16380,503,1,981,1558,1465
2021-10-27,1008,1154,603,1302,263,3217,331,158,190,1321,1714,1558,12335,68306,1197,538,1600,937,577,466,77,101,19,697,974,2709,260,1222,16388,503,1,981,1558,1473
2021-10-28,1008,1157,603,1302,275,3221,334,158,190,1321,1723,1558,12337,68306,1197,558,1600,937,577,466,77,103,22,697,974,2712,260,1222,16394,503,1,981,1561,1475
2021-10-29,1008,1161,603,1303,286,3223,335,158,190,1321,1749,1558,12342,68308,1197,579,1600,937,577,466,77,104,22,697,974,2717,260,1222,16399,503,1,981,1561,1479
2021-10-30,1008,1162,603,1303,295,3224,338,158,190,1322,1768,1559,12345,68309,1197,591,1600,938,577,466,77,107,22,697,978,2726,260,1222,16406,504,1,981,1563,1483
2021-10-31,1008,1162,604,1306,305,3224,339,158,190,1330,1795,1559,12346,68309,1197,598,1600,939,577,466,77,110,23,697,982,2735,260,1225,16412,504,1,981,1567,1492
2021-11-01,1008,1164,604,1308,313,3226,340,158,190,1338,1822,1559,12347,68309,1197,600,1600,941,577,466,77,111,25,697,985,2740,260,1225,16417,505,1,981,1569,1495
2021-11-02,1008,1173,608,1308,327,3230,341,158,190,1352,1857,1560,12349,68309,1197,606,1600,943,577,467,77,113,29,697,986,2745,260,1227,16421,505,1,981,1573,1496
2021-11-03,1008,1173,609,1308,329,3233,346,158,190,1375,1902,1562,12352,68309,1197,608,1603,943,579,467,77,117,30,697,988,2748,260,1229,16428,505,1,981,1576,1496
2021-11-04,1008,1173,609,1308,334,3234,349,159,190,1385,1930,1567,12359,68309,1197,610,1603,945,579,476,77,121,30,697,988,2751,260,1231,16430,506,1,981,1578,1496
2021-11-05,1008,1173,609,1311,336,3237,349,159,190,1399,1946,1570,12360,68309,1197,611,1603,946,579,479,77,121,30,698,988,2754,260,1236,16437,507,1,981,1582,1496
2021-11-06,1008,1174,609,1312,338,3240,350,159,190,1415,1952,1574,12367,68309,1197,611,1603,947,579,490,77,122,30,700,989,2757,260,1240,16438,507,1,981,1594,1496
2021-11-07,1008,1175,610,1313,340,3243,351,159,190,1423,1958,1592,12368,68309,1197,613,1603,948,579,510,77,122,30,700,990,2763,263,1245,16442,507,1,981,1603,1497
